,movieId,rating
39402,1031,4.0
39403,1032,3.5
39404,1033,3.5
39405,1036,4.0
39406,1073,3.5
39407,1079,4.0
39408,1080,3.5
39409,1089,4.5
39410,1090,4.0
39411,1091,3.0
39412,1093,3.5
39413,1129,3.5
39414,1136,3.5
39415,1175,4.0
39416,1193,4.5
39417,1196,4.5
39418,1197,4.0
39419,1198,4.0
39420,1199,3.0
39421,1200,4.0
39422,1201,3.0
39423,1203,3.5
39424,1206,4.5
39425,1208,4.0
39426,1209,4.0
39427,1210,4.0
39428,1213,4.0
39429,1214,4.0
39430,1215,4.5
39431,1218,4.0
39432,1219,4.0
39433,1221,3.5
39434,1222,4.0
39435,1228,3.5
39436,1235,4.5
39437,1240,4.0
39438,1241,3.5
39439,1253,4.0
39440,1255,3.5
39441,1258,4.5
39442,1259,3.5
39443,1261,4.5
39444,1265,4.5
39445,1266,3.5
39446,1270,3.5
39447,1272,3.5
39448,1274,4.0
39449,1276,3.5
39450,1278,4.0
39451,1282,3.5
39452,1288,3.0
39453,1291,3.5
39454,1293,2.5
39455,1298,3.5
39456,1304,4.0
39457,1320,3.5
39458,1321,3.5
39459,1327,3.0
39460,1343,3.5
39461,1345,3.5
39462,1347,3.5
39463,1350,3.5
39464,1359,3.5
39465,1367,3.5
39466,1370,3.5
39467,1377,2.5
39468,1378,3.0
39469,1380,2.5
39470,1387,3.5
39471,1391,4.0
39472,1393,3.5
39473,1394,3.5
39474,1405,3.0
39475,1407,3.0
39476,1408,3.0
39477,1429,3.5
39478,1431,3.5
39479,1438,3.5
39480,1460,3.5
39481,1461,4.0
39482,1464,3.5
39483,1474,2.5
39484,1476,3.5
39485,1485,3.5
39486,1497,3.0
39487,1499,3.5
39488,1500,3.5
39489,1503,3.5
39490,1515,3.0
39491,1517,4.0
39492,1527,4.0
39493,1544,1.5
39494,1552,4.0
39495,1556,2.0
39496,1562,2.5
39497,1573,4.0
39498,1580,3.0
39499,1584,2.5
39500,1588,2.0
39501,1591,2.0
39502,1592,2.5
39503,1599,3.0
39504,1603,3.5
39505,1604,3.0
39506,1608,3.5
39507,1639,3.5
39508,1641,4.0
39509,1644,3.5
39510,1645,3.5
39511,1646,3.5
39512,1672,3.5
39513,1676,4.5
39514,1681,2.5
39515,1682,4.5
39516,1690,4.0
39517,1702,3.5
39518,1703,2.0
39519,1704,4.0
39520,1707,2.5
39521,1713,2.5
39522,1717,3.5
39523,1721,3.5
39524,1726,3.5
39525,1729,4.5
39526,1732,3.5
39527,1748,3.5
39528,1753,3.5
39529,1760,0.5
39530,1777,3.5
39531,1779,3.5
39532,1792,3.5
39533,1806,3.5
39534,1831,2.5
39535,1848,3.5
39536,1862,3.0
39537,1863,3.0
39538,1882,1.5
39539,1884,4.0
39540,1894,2.5
39541,1911,2.5
39542,1917,3.5
39543,1918,3.0
39544,1920,3.5
39545,1921,3.5
39546,1923,3.5
39547,1961,3.5
39548,1967,4.0
39549,1968,4.0
39550,1969,2.5
39551,1970,4.0
39552,1975,2.5
39553,1982,3.0
39554,1992,3.0
39555,1993,3.0
39556,1997,4.0
39557,2000,3.0
39558,2001,2.5
39559,2002,3.5
39560,2003,4.5
39561,2004,4.0
39562,2005,4.0
39563,2006,2.5
39564,2011,3.5
39565,2012,3.0
39566,2013,3.5
39567,2018,3.5
39568,2019,4.0
39569,2028,4.0
39570,2033,3.0
39571,2036,2.5
39572,2042,3.5
39573,2052,3.5
39574,2053,1.5
39575,2054,2.0
39576,2059,3.0
39577,2060,4.0
39578,2076,4.0
39579,2078,3.0
39580,2080,3.0
39581,2081,2.5
39582,2082,3.5
39583,2083,3.0
39584,2085,3.5
39585,2087,3.0
39586,2089,3.0
39587,2090,3.0
39588,2093,3.5
39589,2096,3.0
39590,2114,3.5
39591,2115,4.0
39592,2122,3.5
39593,2123,3.0
39594,2124,2.0
39595,2126,2.0
39596,2133,3.0
39597,2136,3.0
39598,2137,3.5
39599,2148,4.0
39600,2152,2.0
39601,2153,2.0
39602,2159,3.5
39603,2160,3.5
39604,2161,3.0
39605,2167,4.0
39606,2170,3.0
39607,2174,3.5
39608,2194,3.0
39609,2205,2.5
39610,2231,3.5
39611,2232,4.0
39612,2236,3.5
39613,2268,2.5
39614,2273,2.5
39615,2279,2.5
39616,2288,4.5
39617,2291,3.0
39618,2294,3.0
39619,2296,3.5
39620,2301,3.5
39621,2315,3.5
39622,2324,4.0
39623,2325,1.5
39624,2327,4.0
39625,2328,4.5
39626,2329,4.5
39627,2335,3.0
39628,2338,3.0
39629,2353,3.5
39630,2354,2.5
39631,2355,3.5
39632,2361,3.0
39633,2384,4.5
39634,2392,1.5
39635,2395,2.5
39636,2402,3.5
39637,2403,3.5
39638,2420,3.0
39639,2424,1.5
39640,2428,4.0
39641,2431,3.0
39642,2432,2.0
39643,2448,3.5
39644,2455,4.0
39645,2459,3.5
39646,2470,1.5
39647,2490,4.0
39648,2496,3.5
39649,2498,2.0
39650,2501,2.5
39651,2502,4.5
39652,2514,2.5
39653,2517,3.5
39654,2529,4.0
39655,2539,3.0
39656,2542,3.5
39657,2548,2.0
39658,2555,2.0
39659,2567,3.5
39660,2571,4.0
39661,2572,3.0
39662,2581,3.0
39663,2587,4.0
39664,2596,3.0
39665,2605,3.5
39666,2606,4.0
39667,2617,3.5
39668,2628,2.5
39669,2641,3.0
39670,2657,3.5
39671,2683,4.0
39672,2687,3.0
39673,2688,3.5
39674,2692,2.5
39675,2694,3.5
39676,2699,3.0
39677,2700,4.0
39678,2701,2.5
39679,2702,3.5
39680,2706,3.5
39681,2710,2.0
39682,2712,3.5
39683,2713,3.5
39684,2716,3.5
39685,2717,3.0
39686,2719,2.0
39687,2720,2.0
39688,2722,3.5
39689,2723,3.5
39690,2726,4.0
39691,2761,3.5
39692,2762,4.0
39693,2770,2.0
39694,2772,3.5
39695,2782,3.5
39696,2791,4.0
39697,2793,3.0
39698,2795,3.5
39699,2797,3.0
39700,2798,2.5
39701,2799,3.0
39702,2808,2.5
39703,2826,3.5
39704,2840,2.5
39705,2846,4.5
39706,2857,4.5
39707,2858,5.0
39708,2860,3.5
39709,2863,3.5
39710,2871,3.5
39711,2890,4.0
39712,2901,3.0
39713,2907,3.0
39714,2916,3.5
39715,2918,4.5
39716,2946,3.5
39717,2947,4.0
39718,2951,3.0
39719,2953,3.0
39720,2959,5.0
39721,2974,2.5
39722,2985,3.5
39723,2986,3.5
39724,2987,4.0
39725,2995,3.5
39726,2997,4.0
39727,3000,4.0
39728,3005,3.5
39729,3016,3.5
39730,3017,3.0
39731,3018,3.5
39732,3019,4.0
39733,3033,3.5
39734,3034,3.5
39735,3037,2.0
39736,3052,4.5
39737,3054,3.5
39738,3081,4.0
39739,3082,3.0
39740,3113,3.5
39741,3114,4.0
39742,3146,3.5
39743,3147,3.5
39744,3156,3.0
39745,3157,3.0
39746,3160,2.5
39747,3175,2.0
39748,3177,3.5
39749,3186,3.5
39750,3189,2.5
39751,3210,3.5
39752,3213,3.5
39753,3235,3.5
39754,3243,3.0
39755,3253,3.5
39756,3254,3.0
39757,3264,2.0
39758,3265,3.5
39759,3267,3.0
39760,3271,3.5
39761,3273,2.5
39762,3275,4.5
39763,3285,2.0
39764,3286,2.5
39765,3300,3.5
39766,3316,3.5
39767,3327,3.0
39768,3354,3.5
39769,3355,2.0
39770,3361,3.0
39771,3362,4.5
39772,3363,4.0
39773,3386,3.0
39774,3408,3.0
39775,3409,3.5
39776,3421,4.0
39777,3424,3.5
39778,3438,3.0
39779,3439,3.0
39780,3452,2.0
39781,3471,3.5
39782,3476,4.0
39783,3481,4.0
39784,3484,3.0
39785,3489,3.0
39786,3499,3.5
39787,3510,3.5
39788,3511,4.0
39789,3527,4.5
39790,3534,2.5
39791,3535,5.0
39792,3552,4.0
39793,3578,3.5
39794,3593,2.0
39795,3608,4.0
39796,3616,3.5
39797,3617,3.5
39798,3623,2.0
39799,3624,3.5
39800,3639,4.0
39801,3646,2.5
39802,3652,3.0
39803,3671,4.0
39804,3676,4.0
39805,3681,4.0
39806,3693,3.5
39807,3696,4.0
39808,3697,2.5
39809,3698,3.5
39810,3702,3.0
39811,3703,4.0
39812,3704,3.0
39813,3717,3.5
39814,3726,3.5
39815,3740,3.5
39816,3744,2.0
39817,3752,4.0
39818,3753,4.0
39819,3754,3.5
39820,3755,1.5
39821,3785,4.0
39822,3786,3.5
39823,3793,3.0
39824,3799,3.0
39825,3821,2.0
39826,3825,3.0
39827,3826,2.0
39828,3843,4.0
39829,3857,4.0
39830,3861,3.5
39831,3863,3.5
39832,3882,2.5
39833,3897,4.5
39834,3908,1.0
39835,3911,3.0
39836,3916,3.5
39837,3917,3.5
39838,3918,3.5
39839,3938,3.5
39840,3948,3.5
39841,3949,4.5
39842,3955,2.0
39843,3968,3.5
39844,3969,3.5
39845,3972,3.5
39846,3977,2.0
39847,3979,3.0
39848,3984,3.0
39849,3986,4.0
39850,3990,2.0
39851,3991,2.0
39852,3994,3.5
39853,3997,1.5
39854,4005,3.0
39855,4011,2.5
39856,4015,2.0
39857,4018,3.0
39858,4022,3.0
39859,4025,2.5
39860,4027,4.0
39861,4030,1.5
39862,4034,4.0
39863,4040,3.0
39864,4052,3.0
39865,4084,3.5
39866,4085,4.0
39867,4105,4.0
39868,4128,4.5
39869,4143,3.5
39870,4148,3.0
39871,4149,3.5
39872,4153,3.5
39873,4158,2.0
39874,4161,3.0
39875,4167,3.5
39876,4214,3.5
39877,4223,4.0
39878,4224,2.5
39879,4226,4.5
39880,4232,3.5
39881,4233,3.5
39882,4238,4.0
39883,4239,3.0
39884,4241,3.0
39885,4247,3.0
39886,4248,1.0
39887,4254,1.5
39888,4255,2.5
39889,4262,5.0
39890,4270,3.5
39891,4299,2.5
39892,4306,3.5
39893,4310,1.5
39894,4340,2.0
39895,4343,3.5
39896,4344,3.5
39897,4351,3.5
39898,4366,3.0
39899,4367,3.0
39900,4368,2.5
39901,4369,3.0
39902,4370,3.0
39903,4373,2.0
39904,4386,3.5
39905,4388,3.0
39906,4446,2.0
39907,4447,1.5
39908,4448,3.0
39909,4480,3.5
39910,4519,3.0
39911,4533,3.5
39912,4544,3.5
39913,4545,3.0
39914,4553,4.5
39915,4621,2.5
39916,4623,3.5
39917,4638,2.5
39918,4643,2.0
39919,4679,3.0
39920,4683,4.0
39921,4700,2.5
39922,4701,3.0
39923,4718,2.0
39924,4720,3.5
39925,4728,3.0
39926,4732,1.5
39927,4734,3.5
39928,4735,2.5
39929,4744,3.0
39930,4748,3.0
39931,4771,2.5
39932,4776,3.5
39933,4816,3.5
39934,4821,3.5
39935,4848,4.0
39936,4855,3.5
39937,4874,1.0
39938,4876,3.0
39939,4878,4.5
39940,4886,3.5
39941,4887,3.5
39942,4890,2.0
39943,4896,2.0
39944,4899,1.5
39945,4951,3.5
39946,4954,4.0
39947,4958,2.5
39948,4963,4.0
39949,4974,3.5
39950,4979,3.5
39951,4989,3.5
39952,4993,3.0
39953,4995,4.0
39954,5010,2.5
39955,5025,2.5
39956,5047,4.0
39957,5064,3.5
39958,5076,3.0
39959,5080,4.0
39960,5092,3.0
39961,5094,2.0
39962,5102,3.0
39963,5110,4.0
39964,5127,2.5
39965,5151,2.5
39966,5165,4.0
39967,5171,2.0
39968,5218,3.5
39969,5219,4.0
39970,5254,3.0
39971,5265,4.0
39972,5266,3.5
39973,5308,2.0
39974,5313,2.5
39975,5349,3.0
39976,5363,2.5
39977,5378,2.5
39978,5401,2.0
39979,5414,2.0
39980,5418,3.5
39981,5419,3.0
39982,5445,3.5
39983,5449,2.5
39984,5452,3.5
39985,5459,3.0
39986,5463,2.5
39987,5478,2.5
39988,5481,2.5
39989,5502,3.5
39990,5507,2.5
39991,5528,3.5
39992,5556,1.0
39993,5569,3.5
39994,5573,2.5
39995,5574,3.5
39996,5582,2.5
39997,5585,3.5
39998,5588,3.5
39999,5618,4.0
40000,5621,2.0
40001,5630,3.0
40002,5667,3.5
40003,5679,3.5
40004,5690,3.0
40005,5784,2.0
40006,5785,4.0
40007,5803,1.5
40008,5804,2.5
40009,5810,3.5
40010,5816,3.0
40011,5833,4.0
40012,5843,3.5
40013,5853,3.5
40014,5872,3.0
40015,5874,2.0
40016,5879,2.5
40017,5891,3.0
40018,5903,4.0
40019,5909,3.0
40020,5942,2.5
40021,5944,1.0
40022,5952,3.5
40023,5954,3.5
40024,5956,3.0
40025,5989,4.0
40026,6005,3.5
40027,6014,2.0
40028,6016,4.0
40029,6040,3.0
40030,6058,3.0
40031,6156,2.5
40032,6157,2.5
40033,6166,2.5
40034,6188,3.0
40035,6196,3.5
40036,6213,3.5
40037,6220,2.0
40038,6242,3.0
40039,6250,3.5
40040,6264,3.0
40041,6281,4.0
40042,6287,2.0
40043,6290,3.5
40044,6297,3.5
40045,6323,4.0
40046,6333,4.0
40047,6365,3.0
40048,6373,2.5
40049,6377,4.0
40050,6378,4.0
40051,6379,3.5
40052,6383,2.0
40053,6405,3.0
40054,6464,3.5
40055,6482,1.5
40056,6502,3.5
40057,6503,0.5
40058,6534,1.5
40059,6537,2.5
40060,6539,4.0
40061,6541,3.0
40062,6559,3.5
40063,6564,2.5
40064,6586,2.5
40065,6593,2.0
40066,6595,3.5
40067,6615,2.5
40068,6618,3.0
40069,6659,4.0
40070,6664,3.5
40071,6686,1.0
40072,6687,2.0
40073,6695,2.0
40074,6702,2.0
40075,6707,4.0
40076,6708,4.0
40077,6711,3.0
40078,6715,3.5
40079,6731,3.5
40080,6754,2.5
40081,6755,3.5
40082,6763,1.0
40083,6764,3.5
40084,6774,3.5
40085,6794,2.0
40086,6796,3.5
40087,6807,4.0
40088,6820,3.5
40089,6863,2.5
40090,6868,4.0
40091,6872,2.0
40092,6874,5.0
40093,6879,3.5
40094,6880,2.0
40095,6888,2.5
40096,6934,1.5
40097,6936,3.0
40098,6947,3.0
40099,6950,3.5
40100,6957,4.5
40101,7001,3.5
40102,7004,3.5
40103,7022,4.5
40104,7024,3.0
40105,7064,3.0
40106,7090,3.5
40107,7117,3.5
40108,7143,4.0
40109,7150,1.0
40110,7153,3.0
40111,7160,4.0
40112,7163,2.0
40113,7222,4.0
40114,7228,3.0
40115,7235,4.0
40116,7236,4.0
40117,7247,3.5
40118,7254,3.5
40119,7258,3.5
40120,7285,3.5
40121,7293,4.0
40122,7317,2.5
40123,7321,3.5
40124,7324,3.5
40125,7325,2.0
40126,7346,1.5
40127,7347,3.0
40128,7360,4.0
40129,7361,5.0
40130,7362,3.5
40131,7366,2.5
40132,7367,2.5
40133,7368,3.5
40134,7369,1.5
40135,7373,3.0
40136,7376,3.5
40137,7387,4.5
40138,7438,5.0
40139,7439,4.0
40140,7445,4.0
40141,7449,2.5
40142,7451,2.5
40143,7454,2.0
40144,7458,4.0
40145,7646,4.0
40146,7701,3.0
40147,7802,4.0
40148,7845,3.5
40149,7846,2.5
40150,7894,3.5
40151,7930,4.0
40152,8142,3.5
40153,8225,4.0
40154,8241,4.0
40155,8360,4.0
40156,8361,2.0
40157,8368,3.0
40158,8371,3.5
40159,8373,3.0
40160,8376,1.5
40161,8464,3.5
40162,8507,3.0
40163,8528,3.5
40164,8531,2.5
40165,8578,3.5
40166,8604,2.0
40167,8636,4.0
40168,8641,3.0
40169,8644,2.5
40170,8665,2.5
40171,8666,2.0
40172,8783,2.0
40173,8798,3.0
40174,8807,3.5
40175,8810,2.0
40176,8814,3.0
40177,8830,2.0
40178,8831,3.5
40179,8836,4.0
40180,8861,2.0
40181,8870,2.0
40182,8874,4.0
40183,8906,3.5
40184,8908,3.5
40185,8910,3.5
40186,8912,1.5
40187,8917,2.5
40188,8947,2.0
40189,8949,2.5
40190,8950,3.5
40191,8957,3.5
40192,8961,3.5
40193,8967,1.5
40194,8972,3.5
40195,8977,2.5
40196,8983,3.5
40197,8984,2.0
40198,8985,2.0
40199,26242,3.5
40200,26492,4.0
40201,26523,3.5
40202,26629,2.5
40203,26736,4.5
40204,26776,3.5
40205,26778,4.0
40206,26870,3.5
40207,26974,2.5
40208,27311,3.5
40209,27317,3.5
40210,27592,3.0
40211,27604,3.5
40212,27618,3.5
40213,27674,4.0
40214,27772,2.5
40215,27773,3.5
40216,27788,3.5
40217,27801,4.0
40218,27822,1.0
40219,27831,4.0
40220,27837,3.0
40221,27839,1.5
40222,27904,4.0
40223,30707,4.0
40224,30745,4.5
40225,30793,2.5
40226,30810,3.5
40227,30825,2.5
40228,30883,1.5
40229,30894,2.0
40230,31193,3.5
40231,31225,3.0
40232,31420,4.0
40233,31427,2.5
40234,31658,4.0
40235,31685,3.5
40236,31696,3.0
40237,31878,3.0
40238,31909,4.0
40239,32011,2.0
40240,32017,3.0
40241,32029,3.5
40242,32213,3.5
40243,32298,1.5
40244,32587,4.5
40245,32596,2.5
40246,33004,2.5
40247,33085,2.5
40248,33132,1.5
40249,33158,2.0
40250,33166,4.0
40251,33437,3.5
40252,33493,4.0
40253,33615,4.0
40254,33672,3.5
40255,33679,2.5
40256,33794,3.5
40257,33834,3.5
40258,34048,2.5
40259,34150,2.0
40260,34162,2.5
40261,34319,3.5
40262,34323,4.5
40263,34405,3.5
40264,34520,2.0
40265,34534,3.5
40266,35836,3.0
40267,35957,3.5
40268,36401,1.0
40269,36509,3.5
40270,36517,3.0
40271,36519,3.0
40272,36525,2.0
40273,36529,3.5
40274,36708,3.5
40275,37380,2.0
40276,37382,3.5
40277,37384,4.0
40278,37386,3.0
40279,37475,3.0
40280,37720,1.5
40281,37727,2.5
40282,37733,4.0
40283,38992,3.5
40284,39400,1.0
40285,39446,3.5
40286,39715,2.0
40287,40278,4.0
40288,40723,4.0
40289,40732,3.0
40290,40815,3.0
40291,40819,3.0
40292,40826,2.0
40293,41566,2.5
40294,41569,3.0
40295,41997,3.0
40296,42011,1.5
40297,42013,3.5
40298,42285,3.0
40299,42723,3.0
40300,42725,3.0
40301,42738,2.0
40302,43549,3.5
40303,43679,1.5
40304,43871,3.5
40305,43904,1.0
40306,43917,2.0
40307,43921,4.0
40308,43928,2.5
40309,43932,1.5
40310,44004,3.5
40311,44022,3.5
40312,44191,3.5
40313,44199,3.5
40314,44397,4.0
40315,44665,3.5
40316,44731,2.0
40317,44761,4.5
40318,44828,4.0
40319,44840,3.5
40320,44929,4.0
40321,44972,2.0
40322,44974,3.5
40323,45081,3.5
40324,45186,3.5
40325,45210,4.0
40326,45361,2.0
40327,45431,3.5
40328,45442,2.0
40329,45447,3.0
40330,45499,3.5
40331,45517,3.5
40332,45672,2.5
40333,45722,3.0
40334,45726,2.5
40335,45728,4.5
40336,46335,1.5
40337,46578,4.0
40338,46723,4.0
40339,46965,3.0
40340,46970,3.5
40341,46972,3.0
40342,46974,1.5
40343,46976,1.5
40344,47099,3.5
40345,47122,3.0
40346,47200,4.5
40347,47518,3.5
40348,47610,4.0
40349,47640,3.5
40350,47997,3.5
40351,48043,3.5
40352,48304,4.0
40353,48322,3.5
40354,48385,4.0
40355,48394,3.5
40356,48516,4.0
40357,48520,2.5
40358,48774,3.5
40359,48780,3.5
40360,48877,3.0
40361,49272,4.0
40362,49530,4.0
40363,50147,2.0
40364,50440,2.0
40365,50794,3.0
40366,50800,3.0
40367,50872,3.5
40368,51037,2.0
40369,51091,4.0
40370,51255,5.0
40371,51412,3.5
40372,51498,3.5
40373,51540,3.0
40374,51662,4.0
40375,51709,3.5
40376,51935,4.0
40377,51937,2.0
40378,52281,4.0
40379,52328,3.0
40380,52435,3.5
40381,52458,2.5
40382,52722,3.5
40383,52885,3.5
40384,52973,3.5
40385,53000,4.0
40386,53121,2.0
40387,53123,4.0
40388,53125,3.5
40389,53127,4.0
40390,53322,3.0
40391,53435,2.5
40392,53468,3.0
40393,53519,1.5
40394,53894,3.5
40395,53953,4.0
40396,53972,4.0
40397,53996,2.5
40398,54001,3.0
40399,54004,3.5
40400,54190,4.0
40401,54259,3.0
40402,54272,3.5
40403,54286,3.0
40404,54503,3.5
40405,54648,2.0
40406,54732,2.0
40407,54736,4.0
40408,54785,3.5
40409,54881,3.5
40410,54995,4.5
40411,54997,4.0
40412,54999,3.5
40413,55118,4.0
40414,55232,1.5
40415,55247,3.5
40416,55282,3.0
40417,55290,3.5
40418,55577,2.5
40419,55721,4.5
40420,55765,4.0
40421,55820,4.0
40422,55995,2.0
40423,56012,3.5
40424,56145,4.5
40425,56152,3.0
40426,56174,4.0
40427,56251,4.0
40428,56339,4.0
40429,56367,3.5
40430,56715,3.5
40431,56757,4.0
40432,56775,3.0
40433,56782,3.5
40434,56805,3.0
40435,57274,3.5
40436,57368,3.0
40437,57528,3.5
40438,57536,3.5
40439,57640,3.5
40440,57910,2.0
40441,58025,2.5
40442,58295,3.5
40443,58332,3.0
40444,58559,4.5
40445,58803,2.0
40446,58870,3.0
40447,59022,4.0
40448,59306,1.0
40449,59315,3.5
40450,59369,4.0
40451,59387,3.5
40452,59604,3.5
40453,59615,3.5
40454,59727,2.0
40455,59784,3.0
40456,60037,3.5
40457,60040,3.5
40458,60069,3.5
40459,60072,3.5
40460,60074,3.5
40461,60161,4.0
40462,60291,4.0
40463,60522,3.0
40464,60538,3.5
40465,60684,4.0
40466,60756,3.0
40467,60941,3.0
40468,60979,2.5
40469,61024,4.5
40470,61026,3.5
40471,61132,3.5
40472,61240,3.5
40473,61248,3.5
40474,61250,2.0
40475,61323,3.5
40476,61705,2.5
40477,62081,2.5
40478,62434,3.5
40479,62511,3.5
40480,62849,3.0
40481,62956,4.0
40482,63072,3.5
40483,63082,4.0
40484,63113,3.5
40485,63436,2.0
40486,64231,3.0
40487,64614,4.0
40488,64839,3.5
40489,64957,3.5
40490,65126,3.5
40491,65188,3.5
40492,66297,3.5
40493,66427,3.0
40494,66783,3.0
40495,67087,3.0
40496,67186,2.0
40497,68157,5.0
40498,68205,3.5
40499,68319,2.5
40500,68358,4.0
40501,68486,3.5
40502,68791,2.5
40503,68952,3.5
40504,68954,3.5
40505,69122,3.5
40506,69251,3.5
40507,69275,4.0
40508,69481,4.0
40509,69526,3.0
40510,69784,4.0
40511,69844,3.5
40512,69951,4.0
40513,70286,3.5
40514,70994,3.5
40515,71057,3.5
40516,71156,3.5
40517,71211,3.5
40518,71254,3.5
40519,71282,3.5
40520,71379,2.0
40521,71500,2.5
40522,71535,4.0
40523,72011,3.5
40524,72129,3.0
40525,72378,2.0
40526,72641,3.5
40527,72998,3.0
40528,73017,3.5
40529,73268,3.5
40530,73321,3.5
40531,73929,3.5
40532,74075,1.0
40533,74458,4.5
40534,74532,2.5
40535,74685,3.5
40536,74789,3.0
40537,74795,3.5
40538,74851,3.0
40539,75985,3.5
40540,76077,3.5
40541,76175,3.0
40542,76251,4.0
40543,76293,3.0
40544,77364,3.0
40545,77455,3.5
40546,77561,3.0
40547,78041,3.0
40548,78088,3.0
40549,78266,3.5
40550,78469,3.5
40551,78499,4.5
40552,78574,3.5
40553,79008,4.0
40554,79057,3.5
40555,79132,5.0
40556,79274,3.5
40557,79293,3.5
40558,79592,3.5
40559,79695,3.0
40560,79702,3.0
40561,80139,3.0
40562,80219,4.0
40563,80363,2.0
40564,80463,3.0
40565,80489,4.0
40566,80549,3.5
40567,80846,3.5
40568,81229,3.5
40569,81834,3.5
40570,81932,4.0
40571,82459,4.0
40572,85414,4.5
40573,86332,2.0
40574,86911,4.0
40575,1,5.0
40576,17,5.0
40577,21,5.0
40578,25,3.0
40579,32,5.0
40580,34,5.0
40581,39,4.0
40582,45,2.0
40583,50,4.0
40584,101,5.0
40585,111,3.0
40586,162,5.0
40587,176,4.0
40588,190,3.0
40589,194,2.0
40590,215,5.0
40591,232,4.0
40592,235,5.0
40593,246,5.0
40594,260,4.0
40595,283,5.0
40596,296,5.0
40597,298,2.0
40598,300,3.0
40599,318,4.0
40600,337,4.0
40601,345,4.0
40602,348,5.0
40603,356,3.0
40604,357,4.0
40605,372,5.0
40606,373,5.0
40607,440,4.0
40608,441,4.0
40609,446,1.0
40610,461,1.0
40611,474,4.0
40612,480,4.0
40613,527,5.0
40614,535,5.0
40615,541,5.0
40616,556,4.0
40617,562,3.0
40618,587,3.0
40619,593,5.0
40620,608,4.0
40621,708,4.0
40622,750,3.0
40623,778,5.0
40624,800,5.0
40625,852,4.0
40626,858,5.0
40627,866,5.0
40628,903,5.0
40629,904,5.0
40630,905,3.0
40631,908,5.0
40632,909,5.0
40633,910,3.0
40634,912,5.0
40635,913,3.0
40636,916,3.0
40637,920,5.0
40638,921,5.0
40639,923,5.0
40640,924,1.0
40641,926,4.0
40642,951,5.0
40643,953,5.0
40644,954,5.0
40645,994,4.0
40646,1041,5.0
40647,1042,3.0
40648,1079,5.0
40649,1084,5.0
40650,1089,5.0
40651,1094,3.0
40652,1095,5.0
40653,1097,4.0
40654,1120,4.0
40655,1123,5.0
40656,1136,5.0
40657,1148,5.0
40658,1171,3.0
40659,1179,5.0
40660,1186,5.0
40661,1187,5.0
40662,1188,3.0
40663,1192,5.0
40664,1193,5.0
40665,1197,5.0
40666,1198,4.0
40667,1199,4.0
40668,1206,3.0
40669,1208,5.0
40670,1210,4.0
40671,1211,4.0
40672,1213,5.0
40673,1219,4.0
40674,1220,4.0
40675,1221,4.0
40676,1222,5.0
40677,1225,5.0
40678,1228,5.0
40679,1230,5.0
40680,1234,5.0
40681,1247,5.0
40682,1249,5.0
40683,1252,5.0
40684,1259,4.0
40685,1265,5.0
40686,1266,5.0
40687,1267,5.0
40688,1270,4.0
40689,1278,5.0
40690,1280,5.0
40691,1285,4.0
40692,1288,5.0
40693,1296,4.0
40694,1297,4.0
40695,1299,5.0
40696,1300,5.0
40697,1304,5.0
40698,1307,4.0
40699,1333,4.0
40700,1354,2.0
40701,1358,5.0
40702,1392,5.0
40703,1393,5.0
40704,1394,5.0
40705,1406,5.0
40706,1414,2.0
40707,1449,3.0
40708,1466,3.0
40709,1500,5.0
40710,1517,3.0
40711,1533,5.0
40712,1542,3.0
40713,1571,5.0
40714,1574,1.0
40715,1580,3.0
40716,1594,5.0
40717,1610,4.0
40718,1617,4.0
40719,1625,5.0
40720,1633,4.0
40721,1635,5.0
40722,1639,3.0
40723,1641,3.0
40724,1649,3.0
40725,1653,3.0
40726,1663,5.0
40727,1674,4.0
40728,1683,5.0
40729,1694,3.0
40730,1704,4.0
40731,1719,3.0
40732,1747,4.0
40733,1777,2.0
40734,1784,4.0
40735,1809,3.0
40736,1875,5.0
40737,1883,5.0
40738,1904,2.0
40739,1912,5.0
40740,1923,2.0
40741,1944,4.0
40742,1945,5.0
40743,1952,3.0
40744,1953,4.0
40745,1958,5.0
40746,1962,4.0
40747,1965,4.0
40748,1966,4.0
40749,1968,4.0
40750,2000,3.0
40751,2020,5.0
40752,2054,2.0
40753,2064,5.0
40754,2069,5.0
40755,2073,5.0
40756,2100,5.0
40757,2110,5.0
40758,2134,3.0
40759,2144,4.0
40760,2150,5.0
40761,2174,5.0
40762,2186,5.0
40763,2212,4.0
40764,2240,5.0
40765,2243,3.0
40766,2245,3.0
40767,2247,4.0
40768,2248,4.0
40769,2289,5.0
40770,2302,3.0
40771,2323,5.0
40772,2324,5.0
40773,2330,5.0
40774,2352,4.0
40775,2355,4.0
40776,2357,4.0
40777,2359,2.0
40778,2360,5.0
40779,2384,5.0
40780,2391,4.0
40781,2395,5.0
40782,2396,4.0
40783,2463,4.0
40784,2470,2.0
40785,2518,5.0
40786,2539,4.0
40787,2542,4.0
40788,2571,5.0
40789,2572,4.0
40790,2575,5.0
40791,2580,4.0
40792,2599,2.0
40793,2624,5.0
40794,2671,5.0
40795,2692,4.0
40796,2700,4.0
40797,2716,4.0
40798,2731,4.0
40799,2752,4.0
40800,2761,5.0
40801,2791,5.0
40802,2797,5.0
40803,2819,5.0
40804,2824,5.0
40805,2858,4.0
40806,2859,4.0
40807,2890,5.0
